# Source data for Extended Data Figure 1,
,
# Extended Data Figure 1a: GALA-V delay resolution function,
# Freq Array: 6000 8500 10400 13300,
# Effective BW = 2685.12,
# GCM of Frq. Intvl= 100 [MHz],
# Ambguity = 10 [nsec],
# Columns are delay in nanoseconds and amplitude,
,
-13.4216,0.0061967
-13.4155,0.00637031
-13.4094,0.00642413
-13.4033,0.00635371
-13.3972,0.00615913
-13.3911,0.0058458
-13.385,0.00542567
-13.3789,0.00491943
-13.3728,0.00436064
-13.3667,0.00380325
-13.3606,0.00333275
-13.3545,0.00306881
-13.3484,0.00312017
-13.3423,0.00349627
-13.3362,0.00410409
-13.3301,0.00483177
-13.324,0.00559364
-13.3179,0.00633021
-13.3118,0.00699934
-13.3057,0.0075703
-13.2996,0.00802096
-13.2935,0.00833682
-13.2874,0.00851119
-13.2812,0.00854619
-13.2751,0.00845441
-13.269,0.00826146
-13.2629,0.00800905
-13.2568,0.00775797
-13.2507,0.00758799
-13.2446,0.00758944
-13.2385,0.00784219
-13.2324,0.00838917
-13.2263,0.00922356
-13.2202,0.010299
-13.2141,0.0115506
-13.208,0.0129107
-13.2019,0.0143171
-13.1958,0.0157141
-13.1897,0.0170533
-13.1836,0.0182925
-13.1775,0.019395
-13.1714,0.0203299
-13.1653,0.0210717
-13.1592,0.0216004
-13.1531,0.0219015
-13.147,0.0219664
-13.1409,0.0217922
-13.1348,0.0213819
-13.1287,0.020744
-13.1226,0.0198931
-13.1165,0.018849
-13.1104,0.0176371
-13.1042,0.0162881
-13.0981,0.0148382
-13.092,0.0133293
-13.0859,0.01181
-13.0798,0.0103369
-13.0737,0.0089767
-13.0676,0.00780656
-13.0615,0.00690825
-13.0554,0.00634667
-13.0493,0.0061334
-13.0432,0.00620561
-13.0371,0.00645066
-13.031,0.00675233
-13.0249,0.00701856
-13.0188,0.00718619
-13.0127,0.00721596
-13.0066,0.00708663
-13.0005,0.00679064
-12.9944,0.00633148
-12.9883,0.00572248
-12.9822,0.00498743
-12.9761,0.00416444
-12.97,0.00331839
-12.9639,0.00257607
-12.9578,0.00218705
-12.9517,0.00240274
-12.9456,0.00310572
-12.9395,0.00401918
-12.9333,0.00497889
-12.9272,0.00590171
-12.9211,0.00673872
-12.915,0.00745669
-12.9089,0.00803148
-12.9028,0.0084455
-12.8967,0.00868676
-12.8906,0.00874842
-12.8845,0.00862854
-12.8784,0.00832995
-12.8723,0.00785999
-12.8662,0.0072304
-12.8601,0.0064571
-12.854,0.00556036
-12.8479,0.00456559
-12.8418,0.00350671
-12.8357,0.0024402
-12.8296,0.00151655
-12.8235,0.00125845
-12.8174,0.00195197
-12.8113,0.00295726
-12.8052,0.00399313
-12.7991,0.00497995
-12.793,0.00588154
-12.7869,0.00667542
-12.7808,0.00734601
-12.7747,0.0078827
-12.7686,0.00827911
-12.7625,0.0085328
-12.7563,0.00864501
-12.7502,0.00862047
-12.7441,0.00846705
-12.738,0.00819547
-12.7319,0.00781887
-12.7258,0.00735236
-12.7197,0.00681256
-12.7136,0.00621703
-12.7075,0.00558381
-12.7014,0.00493082
-12.6953,0.00427541
-12.6892,0.00363381
-12.6831,0.00302074
-12.677,0.00244899
-12.6709,0.00192908
-12.6648,0.00146902
-12.6587,0.00107412
-12.6526,0.000746845
-12.6465,0.000486796
-12.6404,0.000290634
-12.6343,0.000152001
